image_name,caption
476740978_45b65ebe0c.jpg,"""War protesters on curb , with pink umbrellas spelling out IMPEACH ."""
476759700_8911f087f8.jpg,The man is wearing a green shirt and blue jeans and carrying a free hugs sign .
476760133_c33d2bd83d.jpg,Black dog is carrying something in its mouth and running in the grass .
477204750_d04d111cd4.jpg,A yellow dog anticipates a ball .
477254932_56b48d775d.jpg,The teenagers are swimming in an indoor pool together .
477768471_d7cd618fdb.jpg,The dog eyes the ball before retrieving it .
478208896_90e7187b64.jpg,Young woman wearing striped shirt rock climbing .
478209058_21e2c37c73.jpg,The person with the red long sleeved shirt is climbing a rock in the snow .
478592803_f57cc9c461.jpg,Two women attempting to cross a busy street in China .
47870024_73a4481f7d.jpg,a young boy wearing an orange helmet riding a scooter
47871819_db55ac4699.jpg,Two young women on different teams are playing soccer on a field .
478750151_e0adb5030a.jpg,Two dogs run through the brush .
478754346_addb53893c.jpg,dirt bike racer
479807115_3a484fb18b.jpg,The man is riding a bike down a dirt hill .
479807465_cf42f39d00.jpg,Young dirt bikers try to get a dirt bike up a sandy hill .
479807833_85eed6899c.jpg,A person on a motorcycle going uphill on rocky terrain
480200554_6155e9dfeb.jpg,Senior citizen shops for shoes with a sombrero on his head .
480505313_2dc686e5db.jpg,The parents of the younger male are posing for a picture in front of a water fountain .
480607352_65614ab348.jpg,Street performer in colorful shirt performing with small guitar .
481054596_cad8c02103.jpg,two people share a hug .
481632457_7372f18275.jpg,The two dogs are outside .
481732592_b50194cb89.jpg,Several people standing and sitting outside on the sidewalk .
481827288_a688be7913.jpg,Two identical brown dogs in the water with their noses in the air .
481887827_f8975dabf1.jpg,Three people sitting around a fire .
482047956_9a29e9cee6.jpg,Three young girls posing while riding a roller coaster .
482088914_e6ea4501e9.jpg,A person in a blue kayak battles the waves .
482098572_e83153b300.jpg,This person in a yellow kayak is riding the rapids .
482353373_03a9d5e8bc.jpg,Two people are talking to each other at a pool place .
482830610_13a0a6c924.jpg,"""Woman on a train , reading and listening to headphones ."""
482882307_7dcb9eee11.jpg,A man is launched into the air from a raft .
482882719_165722082d.jpg,The six people are in a blue raft in the water and one person flew out of the raft .
482907079_22085ada04.jpg,People are watching a man who is climbing on a rock face .
483039719_75181b2726.jpg,Young man in a headband with other young people in background .
483136916_16976f4902.jpg,Dog standing in grassy sand dune .
483841513_e660391880.jpg,A little girl does a handstand on a trampoline
484896012_7787d04f41.jpg,Young boy kicks a red and white soccer ball on a grassy field
485054073_fef8b80b4b.jpg,The dog is trying to catch a Frisbee .
485245061_5a5de43e20.jpg,A mountain hiker is digging steaks into the thck snow .
485312202_784508f2a9.jpg,Man sitting on a bench next to a bike .
485357535_b45ba5b6da.jpg,Person wearing black and white striped shirt holding a red skateboard standing on sidewalk with stars .
485566887_57eac33bd1.jpg,Two dogs are playing in the grass .
485738889_c2a00876a6.jpg,Two children smile underwater
485741580_ab523fa657.jpg,The dog is sleeping in the vehicle .
485921585_1974b1577a.jpg,A man performing a trick on a bmx bike
486300784_2cc7a770ff.jpg,Two grey dogs running through the shallow water of a lake .
486712504_36be449055.jpg,a tan dog jumping over a red and blue toy
486720042_b785e7f88c.jpg,two dogs play on a baseball field .
486917990_72bd4069af.jpg,Someone climbs a rocks .
487071033_27e460a1b9.jpg,People watching a guy in a black and green baseball cap skateboarding .
487074671_66db20bf47.jpg,The young man looks into the fountain on a sunny day .
487487795_54705c406e.jpg,Two dogs playing .
487894806_352d9b5e66.jpg,a tan dog chewing on a broom .
488089932_c3a5fa4140.jpg,"""Young boy with tongue out hula hooping with two hula hoops in a crowded area , man in blue shirt stands behind him ."""
488196964_49159f11fd.jpg,A very wet dog coming toward the camera through a mossy pond with a ball .
488352274_9a22064cb3.jpg,Two dogs run on the beach .
488356951_b3b77ad832.jpg,"""Three men , one in a red and white shirt , are sitting together ."""
488408004_a1e26d4886.jpg,"""The young boy is walking wearing a blue jacket , a black sweater and white collared shirt ."""
488416045_1c6d903fe0.jpg,The large brown dog is running on the beach by the ocean .
488549693_a1f51d8c4a.jpg,"""two kids playing on the beach , close to the water"""
488590040_35a3e96c89.jpg,Two men with fishing rods are standing on a shore
489065557_0eb08889cd.jpg,The man is dropping from a swinging rope into a calm river .
489134459_1b3f46fc03.jpg,A young girl stands against a blue and white house with a young boy who sits .
489372715_ce52da796a.jpg,The orange haired dog shook its head while standing on the beach .
489551372_b19a6ad0ed.jpg,The man leads his black and white dog across a blue obstacle .
489773343_a8aecf7db3.jpg,two black dogs wait for a little girl to throw a ball at the beach
489865145_65ea6d1c14.jpg,The girl with a shaved head is walking outside on the sidewalk .
490044494_d2d546be8d.jpg,Three tan and brown dogs are running over grass .
490390951_87395fcb1c.jpg,The person wearing tennis shoes is standing on the sand .
491405109_798222cfd0.jpg,a young girl smiling with her head upside down
491564019_1ca68d16c1.jpg,A young girl with a yellow shirt sliding down a yellow slide
491600485_26c52c8816.jpg,The dinosaur exhibt is next to a tree that has a balloon stuck in its branches .
491964988_414b556228.jpg,The girl runs near a pond .
492341908_1ef53be265.jpg,Two young girls drive an ATV .
492493570_c27237a396.jpg,Young girl in red bathing suit feeding a seagull
492802403_ba5246cfea.jpg,Two tan dogs playing together in a fenced yard .
493109089_468e105233.jpg,boy playing on some metal bars
493507605_48fe8e3739.jpg,Two dogs chasing each other in the grass
493542985_c85ad29ebe.jpg,Girl in a thin rowboat leaving the dock of a lake .
493621130_152bdd4e91.jpg,A light brown dog with his tail in the air jumps of a pontoon toward the water .
494221578_027f51cdf4.jpg,Girl in pink coat is sliding down a red slide on her stomach .
494329594_6e751372a0.jpg,Woman in pink is suntanning
494792770_2c5f767ac0.jpg,brown long-haired dog in garden .
494907021_321e82877a.jpg,Some children tugging on a rope next to a building in a city .
494921598_af73bda568.jpg,Two people are playing ice hockey .
495014499_8fd065cfd9.jpg,"""Man wrapped in flag stands in city intersection , lit billboards in background ."""
495033548_bd320405d8.jpg,two soccer players playing soccer on a field
495054019_3dee8a02f5.jpg,Three young men sprinting past their coach outside .
495055747_a75872762a.jpg,Old lady crosses the street in the city .
495116214_f1df479fb0.jpg,"""Two dogs on wet sand , each biting the same stick ."""
495340319_705f2e63d6.jpg,Two little boys play football on green grass .
495341977_b27279f962.jpg,Two large brown dogs are both grabbing a black Frisbee .
49553964_cee950f3ba.jpg,The man is waterskiing .
496110746_a93ca191ae.jpg,The girl wears a purple outfit and swings upside down .
496129405_b9feeda1ab.jpg,Three dogs play together on the green grass .
496380034_d22aeeedb3.jpg,Two medium sized dogs playing with a green ball
496555371_3e1ee0d97d.jpg,Three dogs are running across a sandy landscape .
496606439_9333831e73.jpg,Two women in front of boxes of tea and cups .
496971341_22782195f0.jpg,Two dogs playing with a blue and green ball .
497122685_a51b29dc46.jpg,Young girl in an bathing suit falling off the end of a slide into a pool .
497579819_f91b26f7d3.jpg,The black and brown dog is on a leash in a field and facing away from the camera .
497791037_93499238d8.jpg,The boy wearing white is leaping from the swing .
498404951_527adba7b8.jpg,White dog at the edge of the water .
498444334_a680d318a1.jpg,Group of young men posing and holding cans .
498492764_fe276e505a.jpg,An older man in a suit locking his bike to a pole
498748832_941faaaf40.jpg,"""A young woman in white , carrying a black handbag stands in a crowd ."""
498794783_cc2ac62b47.jpg,Two little girls wearing bright dresses are blowing bubbles with bubble wands .
498957941_f0eda42787.jpg,Little boy running very fast .
50030244_02cd4de372.jpg,"""The three cats , two white with calico accents and a gray tabby , are laying in the brown grass ."""
500308355_f0c19067c0.jpg,"""Woman on grass , cradling small dog as another dog jumps up ."""
500446858_125702b296.jpg,White fluffy dog running in the dirt .
500678178_26ce0f4417.jpg,The child is playing hide and seek in the hay .
501320769_31eea7b7ea.jpg,A young girl wearing a white bathrobe stands by a door .
501520507_c86f805ab8.jpg,"""There is a man wearing a red shirt , white shorts , red shoes , white socks and has long braided hair ."""
501650847_b0beba926c.jpg,The owner tries to hand a deflated ball to his dog .
501684722_0f20c4e704.jpg,Two girls dressed in white and one dressed in brown .
501699433_f8df386cf9.jpg,Two boys are swimming underwater with a woman in the background .
502115726_927dd684d3.jpg,The child in the striped shirt balanced between the wooden railings .
502671104_b2114246c7.jpg,The little girl in the pool is wearing a red swimsuit .
502783522_3656f27014.jpg,The dog rounds the curve coming out of the woods .
502884177_25939ac000.jpg,Closeup of an elderly woman walking across a street with her male companion .
503090187_8758ab5680.jpg,A photographer prepares for a shot .
503717911_fc43cb3cf9.jpg,A yellow dog catches a red Frisbee .
503794526_603a7954d3.jpg,A young boy riding in a swing .
504385521_6e668691a3.jpg,A white dog is standing by a river shaking himself dry .
504765160_b4b083b293.jpg,Woman with a blue shirt and hoop earrings .
504904434_889f426c6e.jpg,a young boy running on a sidewalk holding a small football .
505062117_a70b4e10ab.jpg,A dog swims in the water with a tennis ball in his mouth .
505929313_7668f021ab.jpg,The black dog is running though the water with a pink ball .
505944126_f9a6ab8944.jpg,Two dogs playing outside .
505955292_026f1489f2.jpg,The small child is on a horse 's back .
506343925_b30a235de6.jpg,A wolf running in sandy plains .
506367606_7cca2bba9b.jpg,The girl is sitting at the counter between the bucket of flowers and the cardboard boxes .
506412121_67ecc7ec05.jpg,There is a fisherman standing in front of a large wave .
506478284_7cf8bdbe36.jpg,"""Young couple pose for camera in formal wear , older man and woman in background ."""
506738508_327efdf9c3.jpg,Two young men in sunglasses and white suits raise their arms and smile in a bar .
506808265_fe84ada926.jpg,Red haired lady acts like a DJ .
506882688_b37d549593.jpg,Young person stands in spray from a fountain under a cloudy blue sky .
507758961_e63ca126cc.jpg,Child lying in the grass and wearing blue swim goggles on its head .
508261758_78fb8ae067.jpg,Three young girls play wrestling and laugh a lot .
508432819_3d055f395d.jpg,Monster Truck rides through dirt field
508929192_670910fdd2.jpg,Two boys hold badminton rackets to the sky in a backyard .
508958120_afe274f726.jpg,Two people on a rock looking at each other .
509123893_07b8ea82a9.jpg,Two young girls eating corn on the cob on a sidewalk without shoes .
509200598_171a1ab6c8.jpg,two black dogs play together on a lawn
509241560_00e5b20562.jpg,Some children climb around a shrine .
509778093_21236bb64d.jpg,A small brown dog paws at a white ball
510197538_0a11b94460.jpg,The young girl in the yellow dress is running in the garden area .
510510783_b2cf5d57bb.jpg,child hanging upside down from a tree swing
510531976_90bbee22a2.jpg,The break dancer is wearing a white shirt and grey pants .
510791586_3913ade6a7.jpg,Someone is splashing through ankle-high sun-lit water .
511282305_dbab4bf4be.jpg,Two girls with ponytails ride an amusement park ride .
511749704_3037806cb1.jpg,Little boy with red shirt and grey shorts does a trick on a skateboard .
511844627_0ec78e01e9.jpg,The skier is descending the hill whilst wearing a silver helmet and red backpack .
512026551_ba63ddbd31.jpg,A dog with a ball in its mouth getting out of the water .
512031915_0dd03dcdf9.jpg,The black dog is standing by the wall next to the orange .
512045825_1be2083922.jpg,The spotted dog jumps a fence .
512101751_05a6d93e19.jpg,White dog with a muzzle running in the grass .
512163695_51a108761d.jpg,The person is walking down a paved walk between two rows of houses .
512306469_1392697d32.jpg,"""Young boy wearing a paper printed hat , blue jacket and blue and black face paint holds hands near mouth"""
512550372_438849ce19.jpg,"""A man wearing an orange cap , white shirt , cargo pants , and hiking boots stands on a rock ."""
512634877_d7ad8c8329.jpg,A pitbull dog chasing a red ball .
512991147_dc48e6839c.jpg,Trees are reflected by a thin layer of water on the cement .
513116697_ad0f4dc800.jpg,The skier does a high flip over snow in the mountains .
513269597_c38308feaf.jpg,A furry dog is walking by green trees while carrying something in its mouth .
514036362_5f2b9b7314.jpg,Smiling girl in front of a white truck .
514073775_56796be990.jpg,"""With a yellow building in the background , several children are looking in the air ."""
514222285_aa0c8d05b7.jpg,a young girl wearing a grey snowsuit skiing on a snowy mountain .
514222303_cb98584536.jpg,A young girl balances on a rope ladder outside .
514431934_9cf78f05a9.jpg,Two people stand before an ambulance .
514905846_b54d13946a.jpg,"""The young boy with nice pants , a belt , and a tie is jumping off the steps"""
514990193_2d2422af2c.jpg,There is a couch sitting on grass with a girl in jeans and light brown hair on it .
515335111_c4afd5b903.jpg,The man holds a wooden paddle in a canoe with his dog .
515702827_be3c6ce857.jpg,"""Two children splash through the water , one is wearing a pink swim cap ."""
515755283_8f890b3207.jpg,Two men in red berets pose with a motorcycle cop .
515797344_4ae75cb9b1.jpg,Three men walking on a city street in front of a yellow bus and two FedEx trucks .
516214924_c2a4364cb3.jpg,The brown dog has an orange ball in its mouth .
516394876_8b9b8021bc.jpg,Person standing in front of colorful display of candy .
516648762_0cff84ea97.jpg,The girl with glasses on has a bug on her right pointer finger .
516725192_c9cdd63878.jpg,A person is standing in the ocean fully clothed holding a fishing pole in one hand and a tackle box in the other .
516761840_842dabc908.jpg,Two young girls wearing skirts are playing in a garden .
516998046_1175674fcd.jpg,Dog splashes running across water .
517094985_4b9e926936.jpg,The woman walking the dog is holding the hand of the child on the unicycle .
517102724_a0f3069156.jpg,The large black dog is walking in the water .
518144037_9a1754b2a6.jpg,A young boy with a purple Mohawk playing the violin .
518251319_40e031e818.jpg,homeless man begging for money using humorous sign .
518610439_b64ab21c02.jpg,A woman wearing jeans is doing a handstand on the beach .
518789868_8895ef8792.jpg,A young man wearing a black shirt looks down .
519059913_4906fe4050.jpg,A young boy jumping upside-down into a pool .
519061891_320061864e.jpg,A young child splashes in a green and yellow wading pool
519167484_ee03e2a91e.jpg,Blond haired girl in pink dress with blue striped hula-hoop swinging around her neck .
519228867_2fd25e38d4.jpg,A smiling young girl wearing a swimsuit is soaking in a tub of water .
519754987_51861fea85.jpg,People of all ilks on a busy street .
520491467_54cbc0a866.jpg,Two young children Bounce on a short trampoline .
521186251_e97d1f50f8.jpg,Three girls and one boy are holding onto a raft as they are being pulled by a road through the water .
521658170_a837af87e9.jpg,Three dogs trying to get a stick from their owner .
522063319_33827f1627.jpg,Two young boys wearing pirate hats are crouching down .
522486784_978021d537.jpg,"""Two dogs , face to face , on a dirt road ."""
522652105_a89f1cf260.jpg,a young girl with a white shirt and pink shorts rolling around in some plastic multicolored balls
522700240_d9af45e60d.jpg,The dog is sleeping on top of the bed covered by the blue sheet .
523249012_a0a25f487e.jpg,The man in the white shirt is sitting on a rock with a pole in front of him .
523327429_af093fc7cf.jpg,Desperate Giant fan tries a creative approach to garner tickets .
523692399_d2e261a302.jpg,A view from the top of a skateboarder at the top of a ramp .
523985664_c866af4850.jpg,"""Woman in blue bikini wearing a """" free hugs """" sign ."""
523991446_65dbc5a4a5.jpg,"""Woman flips her hair as she dances outdoors , band in background ."""
524031846_28b11bc0e5.jpg,Boy reaches up while in pool .
524036004_6747cf909b.jpg,Boy in red and blue flowered trunks jumps into pool holding green ball .
524105255_b346f288be.jpg,Blond woman overlooking Seattle Space Needle scene .
524282699_71e678a6bd.jpg,Two dogs running on the sand .
524310507_51220580de.jpg,The truck driver pauses for a photo opportunity .
524360969_472a7152f0.jpg,Two flaggers chatting on a construction site .
524698457_77ba13840a.jpg,The dog is jumping over a yellow and white fence on an obstacle course .
525538142_7348f0bce7.jpg,Two young boys are wrestling in a sand pit .
525863257_053333e612.jpg,The man is fishing at the water 's edge .
525887861_4cc7a1beca.jpg,The young girl is standing on a skateboard .
525968880_82623392d1.jpg,The dog is drinking water from a fountain .
526661994_21838fc72c.jpg,A dog runs through the grass .
526955751_f519d62b58.jpg,People are swimming and floating in the ocean .
527272653_8a5bd818e5.jpg,Three people are in a body of water .
527288854_f26127b770.jpg,The gal in the yellow hardhat is rock climbing up the steep rock .
527946505_a51ade1578.jpg,A dog leans off the dock to fetch a ball in the water .
527968666_1fcddf81ab.jpg,The dog is on a leash and is walking out of the water .
528498076_43f0ef36b5.jpg,Child in white jumping on bed
528500099_7be78a0ca5.jpg,The woman is all dressed in blue and standing under a blue sky .
529101401_ab1f6b1206.jpg,The boy wearing swimming trunks is jumping off a pier into a lake .
529198549_5cd9fedf3f.jpg,Kids rafting down the river .
53043785_c468d6f931.jpg,A man stands on top of a submerged elephant .
530454257_66d58b49ee.jpg,Small boy looking at a display of yellow rubber ducks .
530661899_94655d7d0e.jpg,Two people walk on a path as the sun casts a shadow towards the camera .
530888330_a18343e38d.jpg,The man is in silhouette while the mountain landscape is visible .
530950375_eea665583f.jpg,Man in punkish outfit rides unusual bike on city sidewalk .
531055369_936fd76a63.jpg,Three people and a baby carriage in front of a store .
531152619_6db02a7ed9.jpg,Two dogs are fighting in the snow .
531197115_2be4d5034b.jpg,A man wearing white walks passed a shuttered building with an advertising banner over the door .
531261613_f1a045cd75.jpg,Several people are riding horses on a wooded trail .
532036676_e88b13e0a1.jpg,A small boy in jeans and a white shirt holding a piece of paper in a black vehicle .
532131603_c82d454c8a.jpg,The black and white dog sprints through the red parachute tunnel on the grassy field .
532396029_ce125bda3f.jpg,A naked little girl splashing in a mud puddle
532457586_bddfc5251d.jpg,A woman with a hat is sitting on a skateboard which is on top of a bench and speaking with a shirtless man .
532914728_c5d8d56b0b.jpg,Small boy in blue striped shirt coming down large slide .
532999240_1409d073be.jpg,This brown and white dog is chasing a soccer ball .
533483374_86c5d4c13e.jpg,The dog stands in the sand near the ocean .
533602654_9edc74385d.jpg,Two young girls make faces from below a sculpture .
533713001_2d36e93509.jpg,Several people are sitting around a table on a patio .
533713007_bf9f3e25b4.jpg,The boy drinks from a plastic glass while sitting at a table with food on it .
533979933_a95b03323b.jpg,A little boy walks with a paddle out into the sand .
534056823_0752303702.jpg,Woman in black shirt posing for pictures in front of statue .
534200447_b0f3ff02be.jpg,Two women play catch in a yard .
534313000_4ad39c7ee0.jpg,The large brown dog jumps into a pond .
534655560_dc1c335b3f.jpg,A young girl with a painted face runs in a backyard .
534669139_1a4f8ab9d5.jpg,Two people sit side by side up against a tree .
534875358_6ea30d3091.jpg,It looks like the girl went shopping and got something from the AVEDA store .
534886684_a6c9f40fa1.jpg,Young man walking dog
535123126_c06c1ab9bf.jpg,"""Two dogs , both wearing collars , are playing with one another in the grass ."""
535249787_0fcaa613a0.jpg,Boy with black shirt and red batting helmet swinging bat at ball on ball field .
535309053_ec737abde8.jpg,People are camping in a group .
535399240_0714a6e950.jpg,Two kids are on a fair ride and are slipping to one side of the car .
535529555_583d89b7f2.jpg,Two dogs try to get the chewed-up red Frisbee from the other .
535830521_aa971319fc.jpg,"""A woman in holding up a newspaper headline reading """" Real Change . """""""
536495604_b22bbc905a.jpg,A woman wearing black standing on the sidewalk is holding a baby in an orange carrier .
536537638_f5ee42410b.jpg,Several asian women wearing red cloths on their heads .
536721406_884ab8fece.jpg,The dog barks madly at the bull in the pen .
536828916_b763b82949.jpg,The redheaded woman is staring off into the distance .
537222436_ab406234ce.jpg,"""A woman with a short , white skirt , black boots and a red bag walks away ."""
537225246_dd0e2158a7.jpg,Two people in animal suits in a square .
537230454_1f09199476.jpg,People are standing in a field .
537359971_6e28f5e66e.jpg,Two women with purses walk in an urban location .
537390477_7dd3407f96.jpg,Two dog wrestling .
537479916_c033897fac.jpg,A dog runs down a ramp past its trainer .
537532165_e4b7c0e61a.jpg,girl hanging upside down on blue monkey bars
537559285_29be110134.jpg,The dog is leaping over a hurdle .
537579448_a7f92cef58.jpg,Young child playing with a soccer ball in a grassy area .
537628742_146f2c24f8.jpg,A young child walks on the grass away from a stone monument .
537758332_8beb9cf522.jpg,Two little girls slide down an inflated slide .
538825260_a4a8784b75.jpg,The girl is taking a drink from a water fountain .
539493423_9d7d1b77fa.jpg,Man holds three burning sticks while standing near a playground .
539493431_744eb1abaa.jpg,The guy is holding a black stick in front of a playground .
539667015_fd0a3bea07.jpg,"""Jumping girl grabs her feet , plants in background ."""
539676201_c8f1f04952.jpg,The spelunker finds water during his trek .
539705321_99406e5820.jpg,"""Two teams of children , one in red and the other in white , are playing soccer ."""
539744890_85e63f5854.jpg,A man supports a boy as he plays at a playground .
539750844_02a07ec524.jpg,"""The dog , all belly , leaps in the air to catch a large ball ."""
539751252_2bd88c456b.jpg,The child is splashing water in a small blue pool .
539761097_5c6c70425b.jpg,A young boy plays with a sleeping tan dog .
539801139_7258ee437f.jpg,the young boy in red jumpos in the puddle .
540338917_57069687be.jpg,A man wearing glasses stands in front of a snowy mountain .
540604040_bec822c144.jpg,A young girl sliding down a black pole .
540721368_12ac732c6c.jpg,A young girl in a yellow flowered sundress holds something in her right hand to her mouth .
540873795_ae62ae6f60.jpg,an middle eastern man in a white robe is sitting on a wooden bench with his shoes off .
541046380_513e295384.jpg,Two young girls play together in a mall .
541063419_a5f3672d59.jpg,A man wearing sunglasses is sitting on top of some jagged rocks with mountains in the background .
541063517_35044c554a.jpg,one man wearing a grey shirt and a backpack with snowy mountains in the backgroud
542179694_e170e9e465.jpg,A man walks on a sidewalk and a firetruck is nearby .
542269487_5d77b363eb.jpg,Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake . with another person
542317719_ed4dd95dc2.jpg,"""Smiling boy in tube , extending had toward camera ."""
542405691_0594b1ce72.jpg,A little boy is kicking a blue ball on the carpet surrounded by toys .
542648687_adf13c406b.jpg,Two dogs change direction in an uncut field surrounded by low brush .
543007912_23fc735b99.jpg,Two young twin girls in matching green and orange outfits jump in the air .
543102698_38e7e38bbc.jpg,The boy in a red shirt plays with the telescope as a girl in a pink dress watches .
543264612_c53cc163b4.jpg,The little boy is wearing white shorts .
543291644_64539956e9.jpg,"""A young woman with a water bottle , near a guitarist ."""
543326592_70bd4d8602.jpg,Two women in black embrace at crowded outdoor event .
543363241_74d8246fab.jpg,"""A man with a beard , red headband , and leather vest smiles ."""
543603259_ef26d9c72d.jpg,Women wait on a sidewalk .
543940240_a54a3c7989.jpg,Young girls jump on an outdoor trampoline .
544122267_e9e0100bc5.jpg,A little girl on a swing .
544257613_d9a1fea3f7.jpg,A strawberry haired guy flashes his blue eyes and big smile at the camera .
544301311_5e7d69a517.jpg,Two women with white head garb and long dresses sitting in front of a door on steps reading and drinking a beverage .
544576742_283b65fa0d.jpg,Woman goes rock climbing .
54501196_a9ac9d66f2.jpg,A man with a green pack using his pole to point to snowcapped mountains .
54723805_bcf7af3f16.jpg,"""Several people are standing on top of a snowy , rocky hill with the moon in the sky ."""
548751378_c657401312.jpg,A toddler is running down the path with an orange toy in his hand .
549520317_af3d5c32eb.jpg,"""The little boy in the red coat and tan pants is at the top of the slide , holding on to the handles of the slide ."""
549887636_0ea5ae4739.jpg,Man waits for taxis to pass before crossing the wet road .
55135290_9bed5c4ca3.jpg,A person is show upside down on his bicycle over a large field .
551403320_dfdcf9fc3b.jpg,A woman traverses a wire bridge across a rocky canyon .
551664516_78a5131dc4.jpg,woman in black and sunglasses standing in road
554526471_a31f8b74ef.jpg,The ladies do water aerobics on the beach .
55470226_52ff517151.jpg,A mountaineer in a yellow jacket is drinking from a thermos cup .
55473406_1d2271c1f2.jpg,mountain climber in a red suit poses on snowy peak with mountains in the background
554774472_b5d165ff69.jpg,Two little girls playing in the pool .
556568556_bc5124dc8e.jpg,a young girl swings on a swing .
557101732_32bbc47c12.jpg,The man with a white beard rides a bike near a bus .
557601144_50b8c40393.jpg,Grey dog running down pavement toward laundry line in courtyard .
557721978_dfde31bc02.jpg,Young girl in red skirt jumping in water on a flooded street .
559102835_472ff702b5.jpg,Two little boys playing soccer on a field .
560278886_df4bd2e212.jpg,Two teams of boys playing soccer .
561179884_8b6b925ef9.jpg,Man with outdoor gear taking a picture .
561179890_af8e31cb2e.jpg,"""There is a man with a moustache , cap and backpack standing by a bridge that running crosses water ."""
561417861_8e25d0c0e8.jpg,Three men on a city street with the shot taken up and out toward the buildings .
561940436_64d6fc125d.jpg,An overweight woman and man have upset faces as they sit on a bench .
562588230_edb2c071c8.jpg,A small girl in a bathing suit jumps above a kiddie pool .
562928217_21f967a807.jpg,Two dogs reach for a yellow Frisbee as it flies through the air .
56489627_e1de43de34.jpg,A person in a blue jacket follows two donkeys along a mountain trail .
56494233_1824005879.jpg,Sole mountain climber stands atop snowy peak looking left
565605894_8f0bed0438.jpg,The girl is playing on a swing set with rings .
566384456_97da3c7bd6.jpg,The man wearing the cap is handing a freshly caught fish to the boy in the purple hat .
566397227_a469e9e415.jpg,The child is walking through tall grass on a sunny day .
566446626_9793890f95.jpg,A girl in a green shirt is hanging upside down .
566794036_60f7acdf35.jpg,Man in red shorts bouncing a basketball .
566794440_f9ec673a2f.jpg,The girls return to the field during their softball game .
566921157_07c18a41e2.jpg,Two large dogs run along a muddy path .
571130875_30051ac02d.jpg,Six women wearing matchin pink dresses in front of a crowd
571507143_be346225b7.jpg,four children are playing in a water fountain .
572618443_647483ca82.jpg,Young boys enjoying a spray of water .
57417274_d55d34e93e.jpg,People are sitting on a snowy mountain .
57422853_b5f6366081.jpg,Someone is peaking out of a dome tent pitched near a snowy mountain .
574274795_57e0834e7d.jpg,Animal running after Frisbee in field .
575636303_b0b8fd4eee.jpg,Several young children standing in the sun .
576075451_5e0f6facb3.jpg,The white and black dog leaped into the air and off the snowy ground .
576093768_e78f91c176.jpg,three boys stand by a computer .
576920249_df1bdc2068.jpg,Crowd of people outside with child in center with hands raised .
578274277_652cae32ba.jpg,The little child is wearing red arm floaties .
578644583_da3ff18dd1.jpg,Young child in midair descending into pool .
581419370_30485f3580.jpg,Two young men jump on a bridge .
582788646_dc40748639.jpg,Small child with blue floaties on bending over at the beach .
582899605_d96f9201f1.jpg,A woman wearing jeans and brown flip flops holding two blonde hair toddler girls wearing pink shorts and shoes .
583087629_a09334e1fb.jpg,A young black girl jumpropes through a parking lot .
583174725_6b522b621f.jpg,Girl jumping rope in parking lot
58357057_dea882479e.jpg,Man standing at the top of a mountain at dusk .
58363928_6f7074608c.jpg,The man is hiking up a grassy mountainside .
58363930_0544844edd.jpg,A person in a blue hat climbing up a snow covered mountain .
58368365_03ed3e5bdf.jpg,A man stands on a hill at dusk .
584484388_0eeb36d03d.jpg,Two little wiener dogs are running on the grass carrying a red ball between them .
587604325_af5d6df679.jpg,Two golden dogs playing with one another
590445887_4d4fa43923.jpg,The girl with green hair and a green glove is swinging a hula hoop .
597543181_6a85ef4c17.jpg,a young child swinging on a green swing .
599366440_a238e805cf.jpg,Two dogs wrestling on a green lawn .
607339469_af851c4119.jpg,Little girl feeds the ducks .
608257195_6ec6f48e37.jpg,Helmeted boy bicyclist on path in the woods .
609681901_66809d2dc1.jpg,two young girls sitting on a sidewalk coloring on it with chalk
610590753_cd69ce081a.jpg,An unknown animal or person is swimming in a natural lake setting .
611910909_4f8e43e070.jpg,The young girl happily plays in the tree .
61209225_8512e1dad5.jpg,War reenactors fire a cannon .
613030608_4355e007c7.jpg,A young boy dressed like a pirate is holding a sign with a skull and crossbones on it .
613900608_2e49415772.jpg,Female street entertainer with horns doing a curtsey .
615916000_5044047d71.jpg,A woman with black hair and a weird outfit on .
616045808_0286d0574b.jpg,A woman in a black dress and hat rides a unicycle in front of a crowd .
616177206_0e16c33f6b.jpg,A woman chats with a smiling police officer .
617038406_4092ee91dd.jpg,The woman is holding a grocery bag as several children look into it .
618292739_0fdc2ccab0.jpg,Woman with long hair walking in a field of grass and goldenrod .
618771382_459bb492e4.jpg,Two young girls hug in front of the American flag
619169586_0a13ee7c21.jpg,The person poses for a picture on a cliff overlooking a valley .
621000329_84f48948eb.jpg,A young girl sitting at a table with a bowl on her head
624058168_f1c5e87e59.jpg,"""A dog jumps high , with its mouth open ."""
624742559_ff467d8ebc.jpg,Kids playing at a park jungle gym .
630476551_2ee7399f77.jpg,A young child is splashed by the ocean 's waves while she plays on the beach .
632251903_b36701a5e9.jpg,"""Two males on a rock over water , one in midair jumping into the water ."""
632608471_a70461f123.jpg,Young girl ballerinas in white tutus on a stage .
633456174_b768c1d6cd.jpg,A young man dances by a fountain .
634891010_9fa189effb.jpg,Two dogs are shaking water off .
635444010_bd81c89ab7.jpg,"""The woman has a pink , feathery scarf ."""
636503038_17ca82b50f.jpg,"""Three people walking along rocks , going to go fish"""
